cliente_id,probabilidades_de_no_pago
24281596,0.0
24283872,0.0
24283872,0.0
24283872,0.0
24287246,0.0
24287355,0.02
24290793,0.0
24294113,0.0
24294872,0.0
24295719,0.0
24296331,0.0
24298789,0.0
1144063772,1.0
1144063772,1.0
1144063772,1.0
1144064287,0.02
1144064513,0.0
1144064513,0.0
1144068549,0.0
11440740,0.0
11440740,0.0
11440740,0.0
1144074355,0.0
1144074355,0.0
1144074355,0.0
1144076114,0.03
1144079749,0.02
1144083009,0.0
1144083009,0.0
1144093334,0.0
1144096278,0.0
1144096278,0.0
1144096278,0.0
1144102534,0.006
1144102534,0.006
1144102534,0.006
1144107785,0.02
1144107785,0.02
1144107785,0.02
1144135178,0.0
1144135178,0.0
1144137944,0.0
1152688278,0.0
1152688278,0.0
1152688545,0.005
1152688545,0.005
1152689752,0.0
1152689752,0.0
1152689895,0.5357936507936509
1152689895,0.5357936507936509
1152690539,0.0
1152692536,0.0
1152692961,0.0
1152692961,0.0
1152693317,0.01
1152693317,0.01
1152693681,0.02
1152693681,0.02
1152694268,0.0
1152696200,0.0
1152696200,0.0
1152696698,0.01
1152696698,0.01
1152696698,0.01
1152697409,0.0
1152697557,0.0
1152698636,0.019666666666666666
1152698636,0.019666666666666666
1152698636,0.019666666666666666
1152699068,0.02
1152699284,0.04
1152699824,0.0
1152702055,0.08
1152702075,0.01
1152702075,0.0
1152702844,0.0
1152703410,0.0
1152703410,0.0
1152704123,0.0
1152704123,0.0
1152704123,0.016666666666666666
1152704196,0.07
1152704414,0.01
1152704414,0.01
1152704480,0.0
1152704966,0.0
1152705493,0.01
1152705855,0.0
1152706522,0.02
1152707064,0.0875
1152707320,0.0
1152707320,0.0
1152707320,0.0
1152707614,0.068
1152708193,0.07
1152708222,0.01
1152708438,0.5223041680541681
1152708438,0.5223041680541681
1152708438,0.5223041680541681
1152708574,0.06
1152709081,0.0
1152709081,0.0
1152709782,0.0
1152709782,0.0
1152710547,0.0
1152710547,0.0
1152710765,0.9726559714795008
1152710765,0.9726559714795008
1152710765,0.9726559714795008
1234194098,0.64
1234790134,0.05
1234790134,0.05
1234790134,0.05
1234888928,0.0825
1234988103,0.04666666666666666
1234988103,0.04666666666666666
1234989063,0.0
1234989150,0.0
1234989150,0.0
1234989947,0.0
1234991067,0.5055732323232321
1234991067,0.5055732323232321
1234991067,0.5055732323232321
1234991095,0.01
1234991095,0.01
1234991095,0.01
1234991241,0.03666666666666667
1235043740,0.2395384174116001
1235043740,0.2395384174116001
1235043740,0.2395384174116001
14881889,0.0
14882404,0.08
14883573,0.0
14883728,0.0
14885622,0.02
14888591,0.0
14890331,0.02
14893213,0.01
14893821,0.0
14893821,0.0
14894908,0.14666666666666667
14895457,0.0
14895537,0.01
14895565,0.01
14896169,0.03
14897660,0.0
14898685,0.02
14898919,0.0
14934051,0.0
14935439,1.0
14935439,1.0
14935439,1.0
14938387,0.9942857142857143
14938387,0.9942857142857143
14938387,0.9942857142857143
14945095,0.0
14947739,0.0
14947739,0.0
14947739,0.0
14951130,0.01
14951130,0.01
14952603,0.0
14961597,0.02
14961597,0.02
14961597,0.02
14962680,0.01
14962680,0.01
14964752,0.0
14964752,0.0
14972687,0.64
14979734,0.03
14983501,0.0
14983501,0.0
14983892,0.0
14987530,0.04
14989919,0.01
14989919,0.01
14989919,0.01
15019021,0.023259817186709643
16676902,0.1
16681090,0.0
16682391,0.04
16684503,0.01
16684503,0.01
16689322,0.2390123765123764
16690250,0.0
16691495,1.0
16691495,1.0
16691495,1.0
16692760,0.03
16707034,0.16
16708774,0.0
16714577,0.0675
16715874,0.0
16732404,0.02
16732563,0.0
16740361,0.0
16742379,0.01
16742471,0.0
16756889,0.0
16756889,0.0
16758817,0.01
16764932,0.02
16775712,0.0
16775712,0.0
16775712,0.0
19430175,0.05
19430306,0.4598333333333332
19430306,0.4598333333333332
19431542,0.0
19440557,1.0
19440557,1.0
19440557,1.0
19445860,0.02
19459412,0.1158915827685341
19459412,0.1158915827685341
19459412,0.1158915827685341
19463221,0.05
19463221,0.05
19463221,0.05
19465208,0.0
19465208,0.0
19472462,0.03
19479676,0.85
19479676,0.85
19483907,0.0
19487054,0.01
19592442,0.01
19592442,0.01
19592442,0.01
19600861,0.0
19614717,0.7225711385277945
19614717,0.7225711385277945
19614717,0.7225711385277945
19707373,0.0
19708134,0.0
19708134,0.0
19752184,0.01
19895233,0.01
20007021,0.68
21816223,0.0
21818286,0.047634136387170296
21821412,0.0
21822623,0.0
21823264,0.01
21823617,0.0
21827776,0.02
21830419,0.0
21830419,0.015
21830959,0.01
21831609,0.0
21832063,0.01
21833433,0.0
21833433,0.0
21836920,0.02
21837134,0.0
21837180,0.0
21837352,0.0
21837964,0.02
21841564,0.3311190476190476
21841584,0.0
21841661,0.4282593795093794
21841661,0.4282593795093794
21841661,0.4282593795093794
21841767,0.01
21841767,0.01
21841851,0.03
21841851,0.03
21841851,0.03
21842079,0.0
21842268,0.01
21843056,0.03
21844206,0.02
21844206,0.02
21844206,0.02
21845346,0.0
21846460,0.0
21846680,0.0
21846844,0.01
21846844,0.01
21847527,0.0
21848676,0.026666666666666665
21853715,0.04
21856421,0.0
21861873,0.653752095127095
21861873,0.653752095127095
21861873,0.653752095127095
21861874,0.02
21861874,0.02
21862737,0.025
21862737,0.025
21862737,0.7593635531135529
21862884,0.03
21869914,0.0
21872564,0.01
21872564,0.01
21872564,0.01
21873522,0.11
21873522,0.11
21873649,0.005714285714285714
21875894,0.0
21877489,0.02
21877489,0.02
21877954,0.0
21877954,0.0
21884527,0.0
21894451,0.0
21895971,0.0
21896359,0.16
21897620,0.0
21897620,0.0
21911698,0.0
21927517,0.047634136387170296
21929548,0.36496825396825394
23084422,0.95
23084422,0.95
23084422,0.95
23085419,0.2591190476190475
23085419,0.2591190476190475
23085419,0.2591190476190475
23101554,0.09
23132797,0.0
23132797,0.0
23135668,0.07
23155662,0.02
23155662,0.0
23155662,0.0
23155662,0.02
23155662,0.02
23183420,0.03125
23183420,0.03125
23183420,0.03125
23228184,0.99
23228184,0.99
23228184,0.99
23236817,0.03
23236817,0.03
23238955,0.03
23264670,0.0
23266080,0.0
23266080,0.0
23430009,0.02
23549439,0.01
23651830,0.36216666666666664
2374989,0.0
2375065,0.708575313575313
2375065,0.708575313575313
1143958105,0.0
1143964356,0.0
1143964356,0.0
1143977232,0.01
1143978505,0.0
1143978505,0.0
1143978505,0.0
1143983385,0.02
1143988701,0.005
1143988701,0.005
1143988701,0.005
1144027046,0.6511954029215873
1144027046,0.6511954029215873
1144027046,0.6511954029215873
1144045703,0.0
1144055017,0.77
1144058837,0.01
1144058837,0.01
1144058837,0.01
1152451761,0.027142857142857146
1152451761,0.027142857142857146
1152451761,0.027142857142857146
1152452022,0.4965437824559342
1152452022,0.4965437824559342
1152452022,0.4965437824559342
1152452288,0.0
1152453204,0.0
1152453204,0.0
1152453204,0.0
1152453477,0.0
1152454578,0.12
1152455686,0.3981383873152619
1152455686,0.3981383873152619
1152455686,0.3981383873152619
1152456055,0.02
1152456055,0.02
1152456106,0.0
1152456272,0.03
1152456935,0.0
1152457260,0.0
1152457260,0.0
1152457621,0.0
1152458926,0.04375
1152459085,0.0
1152459085,0.0
1152459085,0.0
1152459097,0.05
1152459887,0.0
1152459887,0.0
1152459887,0.0
1152460294,0.02
1152460294,0.02
1152461615,0.06
1152461720,0.0
1152461720,0.0
1152463144,0.95
1152463144,0.95
1152463144,0.95
1152463952,0.2654761904761904
1152463952,0.2654761904761904
1152463952,0.2654761904761904
1152465261,0.0
1152465261,0.0
1152465483,0.98
1152465483,0.98
1152465483,0.98
1152468192,0.04
1152468253,0.8690000000000001
1152468253,0.8690000000000001
1152469839,0.0
1152469839,0.0
1152684053,0.04
1152684675,0.44611952426658313
1152684675,0.44611952426658313
1152684675,0.44611952426658313
1152685117,0.01
1152685264,0.005
1152685264,0.005
1152686534,0.653752095127095
1152686534,0.653752095127095
1152686534,0.653752095127095
1152686852,0.017619047619047618
1152686852,0.017619047619047618
1152687235,0.0
1152687972,0.04282051282051282
1152687972,0.04282051282051282
1152687972,0.04282051282051282
1152688278,0.0
1233491070,0.5937063492063492
1233491070,0.5937063492063492
1233492304,0.23991258741258728
1233492304,0.23991258741258728
1233495805,0.0
1233495805,0.0
1233499215,0.8075
1233690886,0.0
1233690886,0.0
1233692280,0.0
1233692280,0.0
1233692280,0.0
1233890390,0.03
1233891244,0.7220238095238091
1233892282,0.0
1233892282,0.0
1233892282,0.0
1233892784,0.16
1233901778,0.0
1233901778,0.0
14446597,0.0
14566196,0.0
14566580,0.01657827676834893
14567175,0.0
14567175,0.0
14567694,0.0
14568310,0.693634199134199
14568690,0.0
14568690,0.0
14570619,0.0
14590293,0.6749015584089112
14590293,0.6749015584089112
14590293,0.6749015584089112
14605842,0.5109989177489179
14605842,0.5109989177489179
14605842,0.5109989177489179
1461494,0.08
14620721,0.0
14620723,0.0
14620723,0.0
14620723,0.0
14624361,0.01
14639206,0.0
14645122,0.62
14677831,0.01
14678197,0.045
14695491,0.0
14696497,0.49912168387168376
14696497,0.49912168387168376
14696497,0.49912168387168376
14699267,0.0
14699267,0.0
14699267,0.0
14701336,0.0
14701336,0.0
14798688,0.02
14801513,0.02
14837599,0.01
14839642,0.0
14873007,0.61
14873235,0.02
14876548,0.0
14876994,0.0
16510724,0.98
16510724,0.98
16510724,0.98
16513043,0.07
16513043,0.07
16513043,0.07
16546810,0.0
16551174,0.0
16584020,0.01
16584020,0.01
16584020,0.01
16595162,0.01657827676834893
16599176,1.0
16599176,1.0
16599176,1.0
16611549,0.0
16617678,0.69
16621550,0.0
16621550,0.0
16621957,0.01
16621957,0.01
16621957,0.01
16621976,0.0
16635404,0.01
16650634,0.84
16650634,0.84
16659744,0.02
16663639,0.006666666666666666
16663639,0.006666666666666666
16663639,0.006666666666666666
16668390,0.08
16668965,0.0
16669862,0.0
19246064,0.0
19246064,0.0
19263772,0.05
19321770,0.08
19331360,0.0
19352360,0.0
19352360,0.0
19352360,0.0
19352508,0.0
19352508,0.0
19363453,0.02
19373796,0.075
19373796,0.075
19381608,0.09333333333333332
19385231,0.4785776445776447
19385231,0.4785776445776447
19385231,0.4785776445776447
19396209,0.64
19397502,0.0
19397502,0.0
19420315,0.01
21689630,0.13
21690966,0.01
21690966,0.01
21690966,0.01
21690981,0.08166666666666668
21691126,0.94
21691126,0.94
21691126,0.94
21691495,0.65
21691701,1.0
21691701,1.0
21692971,0.05
21697737,0.0
21700427,0.0
21700427,0.0
21700837,0.0
21700971,0.0
21700971,0.0
21701621,0.64
21701900,0.01
21702179,0.6415668498168497
21702917,0.0
21702917,0.0
21708496,0.03
21713604,0.01
21713606,0.01
21714176,0.0
21714176,0.0
21714695,0.0
21715088,0.0
21715088,0.0
21715088,0.0
21720459,0.0
21721518,0.0
21721661,0.0
21721661,0.0
21721661,0.0
21722375,0.0
21723169,0.0
21724173,0.0
21728669,0.0
21728669,0.0
21728669,0.0
21729498,0.01
21733043,0.03
21735601,0.0
21739199,0.0
21739199,0.0
21743686,0.0
21743892,0.0
21756806,0.01
21758715,0.03
21759387,0.08
21763802,0.0
21763802,0.0
21763802,0.0
21764540,0.0
21764638,0.0
21764976,0.0
21765438,0.02
21765592,0.0
21766901,0.0
21767629,0.13
21769001,0.02
21769420,0.03
21775809,0.0
21775809,0.0
21777183,0.0
21779095,0.006666666666666666
21779095,0.006666666666666666
21779095,0.006666666666666666
21780093,0.0
21783994,0.85
21783994,0.85
21784752,0.0
21785371,0.024
21785371,0.024
21785371,0.024
21788033,0.0
21788799,0.0
21788799,0.0
21788799,0.0
21790172,0.0525
21790172,0.003333333333333333
21790200,0.0
21791442,0.0
21791924,0.0
21792408,0.0
21792833,0.03
21796692,0.0
21798963,0.0
21799230,0.0
21799291,0.01
21800394,0.0
21800492,0.0
21800492,0.0
21800632,0.198
21800632,0.07
21802389,0.01
21804122,0.01
21806901,0.03
21809226,0.8518333333333333
22789656,0.03
22798534,0.01
22798534,0.01
22798534,0.01
22799367,0.0
22799981,0.01119047619047619
22799981,0.01119047619047619
22806689,0.015714285714285715
22806689,0.015714285714285715
22806689,0.015714285714285715
22808357,0.68
22859561,0.0
22979504,0.002
22979504,0.002
22980196,0.05
22980196,0.05
22980196,0.05
22999562,0.01
22999562,0.01
23018722,0.07
26998972,0.0
2706171,0.0
2706171,0.0
2706171,0.0
27067737,0.6511954029215873
27067737,0.6511954029215873
27067737,0.6511954029215873
27076072,0.0
27088780,0.0
27088780,0.0
27088780,0.0
27122498,0.0
2712268,0.0
27123515,0.0
27234790,0.0
27280021,0.03
27280021,0.03
27280021,0.03
2731494,0.04583333333333334
2739051,0.0
27449697,0.0
27449697,0.0
27449697,0.0
27499661,0.0
27560683,0.0
27560683,0.0
27609799,0.0
27609799,0.0
27609799,0.0
2761855,0.0
2761855,0.0
2761855,0.0
29989824,0.0
30003841,0.03
30040206,0.0
30040206,0.0
30040206,0.0
30050041,0.0
3005014,0.9885714285714287
3005014,0.9885714285714287
3005014,0.9885714285714287
3005022,0.91
3005022,0.91
3005022,0.91
3005024,0.95
3005024,0.95
3005024,0.95
30050582,0.03
3005145,0.185
3005153,1.0
3005153,1.0
3005153,1.0
3005237,0.03933333333333334
3005237,0.03933333333333334
3005237,0.03933333333333334
30079762,0.01
30079762,0.01
30079762,0.01
30083468,0.4026666666666668
30083468,0.4026666666666668
30093258,0.03
30207188,0.01
30210697,0.0
30210697,0.0
30210697,0.0
30230526,0.05
30230547,0.0
30230547,0.0
30230547,0.0
30233017,0.0
30236632,0.0
30236632,0.0
30236632,0.0
30239168,0.0
30270179,0.0
30272039,0.0
30272528,0.008333333333333333
31425161,0.0
31427925,0.0
31428367,0.0
31428367,0.0
31428367,0.0
31428639,0.0
31429175,0.0
31430214,0.0
31431231,0.0
31431476,0.0
31432373,0.0
31432755,0.0
31433184,1.0
31433184,1.0
31433184,1.0
31435742,0.8340966255966253
31469425,0.0
31484811,0.01
31522096,0.0
31526055,0.0
31527959,0.01
31527959,0.02
31527959,0.02
31539229,0.0
31566301,0.03
31573357,0.0
31573357,0.0
31573831,0.05
31574151,0.93
31574151,0.93
32396041,0.0
32396041,0.0
32396041,0.0
32396281,0.02
32397330,0.0
32398716,0.0
32399029,0.005
32401902,0.0
32402153,0.03
32402311,0.0
32402583,0.0
32402583,0.0
32402977,0.0
32403204,0.03
32403351,0.0
32403351,0.0
32403420,0.0
32403768,0.0
32404583,0.0
32404583,0.0
32404728,0.0
32404929,0.0
32405158,0.0
32405158,0.0
32406041,0.0
32407510,0.01
32407697,0.0
32408019,0.0
32408064,0.0
32408328,0.07833333333333334
32408419,0.04
32408494,0.0
32412531,0.01
32412531,0.01
32412995,0.0
32413252,0.0
32413252,0.0
32413252,0.0
32413599,0.65
32415254,0.01
32416499,0.01
32416499,0.01
32416499,0.01
32418021,0.0
32418021,0.0
32418021,0.0
32418184,0.02
32418856,0.0
32420354,0.0
32420490,0.0
32420743,0.0
32421029,0.0
32421388,0.06
32421922,0.0
32422569,0.01
32423439,0.0
32423493,0.0
32424399,0.0
32424918,0.0
32424999,0.015
32425365,0.0
32425681,0.0
32426979,0.0
32427642,0.88125
32427642,0.88125
32428502,0.0
32429621,0.0
32429621,0.0
32429621,0.0
32429818,0.08
32430181,0.0
32430181,0.0
32430181,0.0
32430402,0.0
32430789,0.05366666666666667
32432207,0.0
32432207,0.0
32432604,0.0
32432628,0.04
32433750,0.11
32434434,0.5736158008658009
32434434,0.006
32434434,0.5736158008658009
32435458,0.0
32435458,0.0
32435924,0.0
32437648,0.0
32438865,0.01
32438865,0.01
32438865,0.01
32439035,0.02
32439328,0.0
32439345,0.01
32440201,0.0
32441244,0.0
32441861,0.0
32441861,0.0
32441861,0.0
32441910,0.01
32442279,0.01
32442366,0.01
32938073,0.026666666666666665
32938073,0.026666666666666665
32938073,0.026666666666666665
32942418,0.004871794871794872
32942418,0.004871794871794872
32942418,0.004871794871794872
3302592,0.01
33067655,0.0
33067655,0.0
33068949,0.0
33068949,0.0
33068949,0.6525
3308306,0.0
3308306,0.0
3309252,0.0
3309252,0.0
33102105,0.01
33102105,0.01
33107164,0.01
33108661,0.06
33114670,0.0
33114670,0.0
33116153,0.0
33116909,0.07
33119260,0.0
33119260,0.0
33120180,0.02
33123626,0.02
33123626,0.02
33123626,0.02
33124691,0.02
33124691,0.02
33124691,0.02
33131860,0.07
33136668,0.6
33136674,0.9490476190476191
33136674,0.9490476190476191
33136674,0.9490476190476191
33136896,0.99
33136896,0.99
33136896,0.99
33138931,0.0
33138931,0.0
33142473,0.0
33142473,0.0
33142473,0.0
33142892,0.0
33142892,0.0
33144101,0.01
35529176,0.02
35529176,0.01
3553773,0.0
3553773,0.0
3558119,0.0
3558270,0.0
3558270,0.0
3558619,0.01
3559300,0.0
35600154,0.01
35601211,0.01657827676834893
3561120,0.01
3566736,0.6624563207690142
3566736,0.6624563207690142
3566736,0.6624563207690142
3567235,0.01
3567235,0.01
3567235,0.01
3568167,0.01
3568167,0.01
3568167,0.01
3573761,0.0
3573761,0.0
3573761,0.0
3574983,0.0
3578425,0.0
35820388,0.07
35850808,0.0
35850867,0.0
3586945,0.0
35890398,0.0
35890906,0.0
35892174,0.03
35893152,0.04
35893152,0.04
35898531,0.47297907647907644
35898531,0.47297907647907644
35898531,0.47297907647907644
3596293,0.0
3596293,0.0
3603297,0.02
3605806,0.0
3609462,0.0
3609571,0.0
3612062,0.02
3612062,0.02
3612498,0.0
3614238,0.01
3614711,0.0
3614711,0.0
36150870,0.0
36150870,0.0
36156362,0.08
36181752,0.0
3620427,0.01
3625616,0.05
3628226,0.0
36294034,0.0
36302591,0.02
36302591,0.02
38257208,0.0
38257208,0.0
38282364,0.09
3829936,0.0
38438445,0.02
38438445,0.02
38442715,0.02
38442715,0.02
38442715,0.02
38443314,0.01
38470343,0.0525
38470343,0.0525
38472446,0.0
38557708,0.0
38558519,0.03
38558519,0.03
38560507,0.066
38560507,0.066
38561599,0.66
38562254,0.01
38563556,0.012000000000000002
38563556,0.012000000000000002
38563556,0.012000000000000002
38600736,0.0
38600736,0.0
38600736,0.0
38602055,0.0
38604212,0.01
38604212,0.01
38604212,0.01
38612607,0.0
38612607,0.0
38612607,0.0
38640444,0.0
39633824,0.054395188145188136
39633824,0.054395188145188136
39633824,0.054395188145188136
39634743,0.01
39634743,0.01
39634743,0.01
39636004,0.96
39636004,0.96
39636004,0.96
39638188,0.013813700918964077
39638188,0.013813700918964077
39638188,0.013813700918964077
39647387,0.3744109941885482
39647387,0.3744109941885482
39647387,0.3744109941885482
39669046,0.02
39696607,0.02
39700115,0.27966269841269836
39718847,0.05
39723397,0.0
39723397,0.0
39750358,0.01
39758532,0.03
39763376,0.0
39763376,0.0
39783441,0.0
26756642,0.01
26756642,0.01
26759908,0.01
26759908,0.01
26784065,0.02
26795544,0.02875
2681068,0.0
2681068,0.0
2682984,0.0
26898083,0.23
26900409,0.0
26900409,0.0
26900409,0.0
2695372,0.0
29663500,0.72
29665311,0.01
29671811,0.03
29674812,0.01
29676887,0.31
29678381,0.006
29681000,0.16
29681326,0.0
29681326,0.0
29681343,0.74
29687145,0.02
29687266,0.0
29687266,0.0
29687266,0.0
29769738,0.0
29771055,0.0
29785445,0.02
29803758,0.0
29804263,0.0
29804263,0.0
29804263,0.0
29809704,0.0
29812986,0.0
29821171,0.0
29821171,0.0
29844485,0.0
29900626,0.0
29900626,0.0
29915593,0.0
29918196,0.0
29934740,0.0
29934740,0.0
29951966,0.03
29952756,0.28999999999999987
29952756,0.28999999999999987
29952756,0.28999999999999987
31309077,0.0
31330513,0.0
31330775,0.0
31330775,0.0
31370863,0.0
31383936,0.0
31387304,0.45996492396492383
31387304,0.45996492396492383
31387304,0.45996492396492383
31397259,0.0
31398153,0.0
31401473,0.0
31401952,0.0
31403895,0.0
31404970,0.5077261904761905
31405889,0.0
31405956,0.0
31406452,0.01657827676834893
31408692,0.0
31408692,0.0
31408692,0.0
31409146,0.0
31410240,0.018571428571428572
31412033,0.0
31412498,0.01657827676834893
31413137,0.0
31414023,0.0
31415538,0.0
31416535,0.05932001941798777
31422243,0.0
31422243,0.0
31422243,0.0
32321010,0.0
32321163,0.01
32321528,0.06
32323075,0.08
32323670,0.0
32324984,0.0
32327027,0.0
32327796,0.0
32328140,0.0
32328538,0.02
32328832,0.0
32329357,0.0
32329427,0.02
32330477,0.0
32330789,0.61
32333403,0.05
32333403,0.01
32334585,0.01
32335277,0.0
32336583,0.0
32336779,0.0
32336867,0.0
32336867,0.0
32337594,0.01
32338021,0.03
32338021,0.03
32338021,0.03
32338966,0.0
32339063,0.01
32339346,0.0
32339346,0.0
32339389,0.06
32340091,0.03
32340245,0.0
32340341,0.22857142857142856
32340810,0.0
32341361,0.94
32341361,0.94
32341736,0.0
32341736,0.02
32342329,0.0
32342789,0.0
32342789,0.0
32343399,0.0
32343853,0.01
32343853,0.01
32344424,0.02
32344858,0.0
32345041,0.75
32345041,0.6875
32345169,0.0
32345169,0.0
32345169,0.0
32345273,0.0
32345316,0.0
32345658,0.0
32345819,0.0
32346630,0.0
32346630,0.0
32346703,0.03
32346703,0.03
32346905,0.0
32347235,0.0
32347878,0.0
32348133,0.0
32348868,0.0
32349449,0.0
32350411,0.01
32350648,0.0225
32350648,0.0225
32350648,0.0225
32351254,0.03
32351254,0.03
32351254,0.03
32351560,0.0
32351722,0.05
32351722,0.05
32352428,0.6208333333333332
32352428,0.02
32353135,0.0
32353255,0.0
32354148,0.01
32356200,0.0
32356922,0.0
32392787,0.02
32823909,1.0
32836306,0.0
32836306,0.0
32843209,0.06
32843209,0.06
32862257,0.6411583000332999
32862257,0.6411583000332999
32862257,0.6411583000332999
3286701,0.59
32871669,0.02
32872794,0.02
32872794,0.02
32872794,0.02
32877177,0.22698240648240645
32877177,0.22698240648240645
32877177,0.22698240648240645
32891087,0.0
32892933,0.08
32894752,0.94
32894752,0.94
32894752,0.94
32897253,0.79
32936452,0.64
3514145,0.0
3514145,0.0
35144920,0.0
3514838,0.0
3515413,0.0
35163652,0.16
3517185,0.013333333333333332
3517326,0.0
3517682,0.0
3517798,0.0
3518037,0.0
3518179,0.0
3518392,0.02
3519817,0.94
3519817,0.94
3520004,0.07633333333333335
3522182,0.0
3523169,0.0
352560,0.0
352560,0.0
3529049,0.03
3529049,0.03
35315801,0.0
3536267,0.0
35400650,0.0
35411733,0.0
35412868,0.0
35412868,0.0
35412868,0.0
35428738,0.0
35429242,0.02
3544530,0.0
3548781,0.98
3548781,0.98
35491821,0.0
35514038,0.03
3551793,0.02
3551793,0.02
37936846,0.0
37936846,0.0
37936846,0.0
37937139,0.0
37937139,0.0
3810835,0.0
3810835,0.0
381591,0.02
3817437,0.4566148030253798
3817437,0.4566148030253798
3817437,0.4566148030253798
381779,0.0075
381779,0.0075
381779,0.0075
38195899,0.0
38195899,0.0
38195899,0.0
38212668,0.86
38212668,0.86
38222414,0.0
38237553,0.0
38238033,0.05
38245969,0.02
38247926,0.0
38248291,0.0
38248966,0.0
38249019,0.0
39438156,0.478
39438156,0.2844087301587301
39438187,0.035
39438544,0.0
39440211,0.01
39440999,0.01
39441092,0.9253333333333333
39441092,0.9253333333333333
39441232,0.0
39442944,0.0275
39442944,0.0275
39442944,0.0275
39444161,0.12
39444286,0.02655844155844156
39444774,0.01
39444962,0.0
39445261,0.69
39445841,0.0
39446521,0.0
39447899,0.0
39452063,0.04
39452063,0.04
39452797,0.01
39452853,0.0
39452853,0.0
39452938,0.0
39453757,0.005666666666666666
39453757,0.005666666666666666
39453757,0.005666666666666666
39454977,0.0
39454977,0.0
39454977,0.0
39455555,0.0
39456323,0.0
39461763,0.04
39461763,0.04
39462080,0.6411583000332999
39462080,0.6411583000332999
39462080,0.6411583000332999
39533801,0.04
39545413,0.01
39545413,0.01
26263182,1.0
26271526,0.0
26293757,0.03333333333333333
26315907,0.0
26315907,0.0
26315907,0.0
26327974,0.94
26327974,0.94
26327974,0.94
26328057,0.0
26328867,0.0
26328867,0.0
26337312,0.67
26341239,0.0
26341641,0.93
26341641,0.93
26341641,0.93
26362493,0.0
26372753,0.01
26392269,0.0
26424717,0.0
26424717,0.0
26424717,0.0
26430474,0.13
26441426,0.0
26444562,0.0
26520902,0.03
26529491,0.0
26529491,0.0
26529491,0.0
2657605,0.01
26606812,0.0
26606812,0.0
26606812,0.0
26617883,0.0
26658444,0.0
26675467,0.0
26675467,0.0
26676546,0.01
29332207,0.0
29343542,0.06
29343542,0.06
29343542,0.06
29378297,0.0
29379950,0.0
29380219,0.0
29380219,0.0
29380250,0.0
29381393,0.01657827676834893
29382603,0.01
29392721,0.01657827676834893
29411230,1.0
29411230,1.0
29411230,1.0
29435161,0.0
29436145,0.02
29461857,0.0
29463548,0.0
29477059,0.0
29532063,0.0
29539267,0.0
29539267,0.0
29542329,0.01
29563436,0.01
29568706,0.0
29568901,0.0
29623666,0.0
29646037,0.06
29648284,0.0
29648284,0.0
29653289,0.94
29653289,0.94
29653289,0.94
29656085,0.05
29657265,0.01
29657265,0.01
29658982,0.0
29658982,0.0
29658982,0.0
31177551,0.04
31179323,0.01
31179323,0.01
31185084,0.02
31198654,0.0
31198654,0.0
31198654,0.0
31202744,0.0
31202744,0.0
31212758,0.0
31212758,0.0
31213435,0.0
31213855,0.030666666666666665
31213855,0.030666666666666665
31213855,0.030666666666666665
31215120,0.6048690476190476
31215120,0.6048690476190476
31215120,0.6048690476190476
31215656,0.02
31215656,0.02
31215656,0.02
31223211,0.01
31223568,0.0
31226794,0.0
31226794,0.0
31230363,0.020285714285714285
31230363,0.020285714285714285
31235297,0.0
31235297,0.0
31236288,0.01
31236288,0.01
31238982,0.0575
31244184,0.0
31248341,0.02
31248695,0.01
31250387,0.0
31250387,0.0
31250387,0.0
31250929,0.02
31253677,0.05
31257462,0.0
31258960,0.03
31280493,0.0
31285027,0.22
31287636,0.0
31294420,0.028000000000000004
31294420,0.028000000000000004
31294420,0.028000000000000004
32276371,0.0
32277351,0.0
32285174,0.02
32285174,0.02
32287161,0.0
32288538,0.0
32288593,0.02
32288990,0.0
32288990,0.0
32289348,0.0
32289348,0.0
32291833,0.0
32294572,0.0
32295229,0.0475
32295963,0.05
32296586,0.0
3229670,0.94
3229670,0.94
32296959,0.01
32296959,0.01
32297132,0.4965437824559342
32297132,0.4965437824559342
32297132,0.4965437824559342
32298243,0.95
32298243,0.95
32298243,0.95
32298854,0.0
32298854,0.0
32298909,0.5736158008658009
32298909,0.5736158008658009
32298909,0.5736158008658009
32301807,0.01
32302479,0.0
32302854,0.0
32303131,0.0
32303375,0.0
32303677,0.0
32303677,0.0
32304236,0.03
32304451,0.0
32304451,0.0
32304747,0.01
32305670,0.02
32305706,0.02
32305817,0.07
32308663,0.0
32308663,0.0
32308838,0.0
32308838,0.0
32308876,0.0
32308876,0.0
32308993,0.0
32308993,0.0
32309172,0.0
32309172,0.0
32310362,0.0
32310362,0.0
32310362,0.0
32310721,0.0
32311517,0.0
32312404,0.08333333333333331
32313001,0.0
32314471,0.0
32314471,0.0
32314471,0.0
32314789,0.0
32315733,0.0
32316184,0.0
32316184,0.0
32316496,0.01
32316742,0.69
32316803,0.0
32316872,0.0
32316973,0.0
32317296,0.01
32317296,0.01
32318551,0.0
32318855,0.06
32318855,0.06
32319165,0.0
32319391,0.1524563492063492
32759088,0.01
32759088,0.01
32763188,0.01
32763263,0.0
32763263,0.0
32763263,0.0
32764455,0.05666666666666667
32764812,0.0
32764812,0.0
32764812,0.0
32768115,0.4855
32768115,0.4855
32768489,0.17
32779517,0.97
32779517,0.97
32779517,0.97
32783066,0.5169281551781553
32783066,0.5169281551781553
32783066,0.5169281551781553
32792724,0.013333333333333332
